sep=,
DeviceTag:,yxt
FirmwareVersion:,2.0.0
AppVersion:,2021.0
SyncStatus:,Synced
OutputRate:,60Hz
FilterProfile:,General
Measurement Mode:,Sensor fusion Mode - Extended(Quaternion)
StartTime: ,2021-08-20_20:21:13_823 GMT+8
© Xsens Technologies B. V. 2005-2021

PacketCounter,SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
183,3346444612,0.273770,-0.558801,0.345584,0.702397,-0.577385,-0.899491,-0.257290,0
184,3346461279,0.278415,-0.563618,0.342107,0.698413,-0.304336,-0.745154,-0.384828,0
185,3346477946,0.282548,-0.568528,0.338472,0.694534,0.223569,-0.375793,-0.624428,0
186,3346494613,0.286784,-0.572704,0.334982,0.691050,1.544437,-0.366535,-0.894621,0
187,3346511280,0.290383,-0.576819,0.331132,0.687974,2.305372,0.037720,-0.963319,0
188,3346527947,0.293389,-0.580385,0.326493,0.685912,2.056312,0.477979,-0.785289,0
189,3346544614,0.295327,-0.583176,0.322085,0.684798,2.094113,0.330264,-1.064179,0
190,3346561281,0.296781,-0.584998,0.318234,0.684415,1.877607,0.243607,-0.473393,0
191,3346577948,0.297168,-0.586195,0.315222,0.684617,1.541232,-0.089955,-0.030626,0
192,3346594615,0.296957,-0.586911,0.313020,0.685105,1.519549,0.030182,0.097019,0
193,3346611282,0.297104,-0.587190,0.311566,0.685465,0.746446,-0.082930,0.179599,0
194,3346627949,0.297507,-0.587081,0.310585,0.685829,0.250966,0.321262,0.377074,0
195,3346644616,0.298077,-0.586881,0.310156,0.685947,0.672325,0.645475,0.343563,0
196,3346661283,0.299063,-0.586479,0.309972,0.685944,0.470491,1.149094,0.209512,0
197,3346677950,0.300006,-0.586172,0.310181,0.685700,-0.154077,0.859631,0.400331,0
198,3346694617,0.300876,-0.585751,0.311161,0.685234,-0.296504,0.327727,0.403865,0
199,3346711284,0.301943,-0.585127,0.312794,0.684555,0.107452,0.361226,0.036115,0
200,3346727951,0.303082,-0.584497,0.314533,0.683793,0.447212,0.459048,-0.345418,0
201,3346744618,0.303721,-0.584076,0.315839,0.683267,0.612527,0.332566,-0.400052,0
202,3346761285,0.303634,-0.583870,0.316723,0.683072,0.508075,0.093930,-0.278155,0
203,3346777952,0.303013,-0.583847,0.317230,0.683132,0.320748,0.039597,-0.286614,0
204,3346794619,0.302094,-0.583942,0.317458,0.683352,0.267442,-0.000547,-0.258077,0
205,3346811286,0.301032,-0.584183,0.317456,0.683615,0.081974,-0.055841,-0.035840,0
206,3346827953,0.299910,-0.584551,0.317280,0.683875,-0.110458,0.095753,-0.033248,0
207,3346844620,0.298879,-0.584978,0.317088,0.684050,-0.190306,0.091305,-0.083404,0
208,3346861287,0.297893,-0.585509,0.316813,0.684155,-0.301916,0.108881,-0.061909,0
209,3346877954,0.297114,-0.586034,0.316652,0.684118,-0.297200,0.086081,-0.153831,0
210,3346894621,0.296571,-0.586386,0.316794,0.683986,-0.098165,0.047038,-0.163466,0
211,3346911288,0.296140,-0.586594,0.317201,0.683806,0.131972,0.016787,-0.065740,0
212,3346927955,0.295639,-0.586653,0.317928,0.683635,0.443878,0.229994,0.018932,0
213,3346944622,0.295037,-0.586519,0.319139,0.683445,0.961601,0.550204,-0.066278,0
214,3346961289,0.294052,-0.586057,0.320903,0.683439,1.365734,0.801375,0.097398,0
215,3346977956,0.292641,-0.585053,0.323551,0.683657,1.875045,1.015181,0.178855,0
216,3346994623,0.290476,-0.583199,0.327680,0.684198,2.484101,1.261209,0.457512,0
217,3347011290,0.288000,-0.580440,0.332781,0.685128,2.985677,0.731610,-0.519098,0
218,3347027957,0.284932,-0.576988,0.337862,0.686837,2.969068,0.011896,-0.124779,0
219,3347044624,0.279641,-0.573500,0.342202,0.689779,1.755304,-0.971819,-0.415705,0
220,3347061291,0.272414,-0.570473,0.344554,0.693997,-0.108839,-1.751966,-1.012788,0
221,3347077958,0.263815,-0.568499,0.344906,0.698748,-1.850102,-1.754851,-1.197464,0
222,3347094625,0.255995,-0.566303,0.344817,0.703468,-2.884305,-1.422380,-0.818704,0
223,3347111292,0.250881,-0.563228,0.346287,0.707048,-2.118634,-1.610792,-0.294117,0
224,3347127959,0.246899,-0.560112,0.348573,0.709796,-1.454616,-1.283127,0.044925,0
225,3347144626,0.245121,-0.556069,0.352248,0.711774,-0.893496,-0.753148,0.220738,0
226,3347161293,0.245890,-0.551228,0.357848,0.712481,-0.699825,-0.342910,0.355301,0
227,3347177960,0.248195,-0.545398,0.364718,0.712685,-0.215130,-1.158053,-0.571030,0
228,3347194627,0.251158,-0.538954,0.370780,0.713421,-0.325283,-1.063745,0.005826,0
229,3347211294,0.253697,-0.532502,0.375941,0.714665,-0.019968,0.126725,-0.047673,0
230,3347227961,0.255409,-0.526509,0.379585,0.716567,2.022321,0.623163,-1.153605,0
231,3347244628,0.255810,-0.521684,0.380748,0.719331,2.162824,0.619785,-1.208540,0
232,3347261295,0.255175,-0.518014,0.379458,0.722881,-0.129877,1.221014,0.350453,0
233,3347277962,0.254425,-0.514523,0.378205,0.726287,-0.538436,1.201185,0.961654,0
234,3347294629,0.254626,-0.511048,0.378495,0.728516,-0.019479,0.492099,0.719005,0
235,3347311296,0.256143,-0.507780,0.379667,0.729658,-0.082467,-0.041054,0.510699,0
236,3347327963,0.257605,-0.504764,0.380935,0.730575,-0.165692,0.248820,0.582066,0
237,3347344630,0.257885,-0.502212,0.381596,0.731888,1.027756,0.809304,0.013047,0
238,3347361297,0.257197,-0.500322,0.380391,0.734050,0.465166,0.928345,-0.317750,0
239,3347377964,0.255846,-0.498854,0.378100,0.736700,-0.634934,1.251519,-0.027674,0
240,3347394631,0.254255,-0.498060,0.375923,0.738898,-0.430779,0.839573,0.228481,0
241,3347411298,0.252500,-0.497225,0.374804,0.740629,-0.851483,0.605795,0.718940,0
242,3347427965,0.250840,-0.496260,0.374865,0.741808,-0.901328,0.681304,0.158010,0
243,3347444632,0.249011,-0.495462,0.375575,0.742599,-0.657956,0.802505,-0.026564,0
244,3347461299,0.246658,-0.494975,0.376216,0.743383,-0.230741,1.008688,-0.031526,0
245,3347477966,0.243504,-0.494826,0.376497,0.744380,-0.122275,0.901977,0.106538,0
246,3347494633,0.239877,-0.495061,0.376682,0.745307,-0.481741,0.492240,0.133942,0
247,3347511300,0.236250,-0.495551,0.376883,0.746038,-0.925143,0.092863,0.483554,0
248,3347527967,0.233081,-0.496341,0.377599,0.746148,-0.972021,0.013555,0.373591,0
249,3347544634,0.230643,-0.497498,0.378520,0.745668,-0.728222,-0.077344,0.360751,0
250,3347561301,0.229265,-0.499207,0.379387,0.744509,0.071723,0.023013,0.573689,0
251,3347577968,0.228794,-0.501494,0.379318,0.743151,0.315787,-0.092586,0.597278,0
252,3347594635,0.228596,-0.503774,0.378120,0.742280,-1.190487,-0.750988,0.585160,0
253,3347611302,0.228403,-0.505278,0.377118,0.741826,-3.330789,-1.465794,0.332265,0
254,3347627969,0.228035,-0.506905,0.376504,0.741141,-3.293585,-1.149126,0.424438,0
255,3347644636,0.228568,-0.509402,0.376238,0.739398,-2.057537,-0.719925,0.906336,0
256,3347661303,0.230321,-0.512534,0.375413,0.737106,-1.839391,0.060519,1.332694,0
257,3347677970,0.233355,-0.516072,0.374374,0.734206,-2.420877,-0.665911,1.693401,0
258,3347694637,0.237119,-0.519975,0.373082,0.730896,-2.788791,-1.537708,1.786803,0
259,3347711304,0.241759,-0.524036,0.371927,0.727054,-2.646346,-1.784954,1.278785,0
260,3347727971,0.247871,-0.528323,0.371117,0.722292,-1.644001,-1.310799,0.588584,0
261,3347744638,0.254952,-0.532682,0.369860,0.717253,-0.635379,-0.718561,-0.327627,0
262,3347761305,0.262404,-0.537006,0.367284,0.712650,0.115437,-0.931702,-1.214185,0
263,3347777972,0.268941,-0.541574,0.363100,0.708890,0.697115,0.002752,-1.388429,0
264,3347794639,0.275517,-0.546239,0.358286,0.705225,0.596904,-0.370825,-1.464233,0
265,3347811306,0.282130,-0.550846,0.353546,0.701409,-0.452536,-0.337818,-1.298003,0
266,3347827973,0.288569,-0.555559,0.349588,0.697043,0.318467,0.602910,-0.817995,0
267,3347844640,0.294794,-0.559817,0.347160,0.692228,1.252932,1.016924,-1.266683,0
268,3347861307,0.299123,-0.564171,0.344156,0.688325,2.164170,1.735658,-1.312070,0
269,3347877974,0.301793,-0.568525,0.340108,0.685584,3.283788,1.735417,-1.648000,0
270,3347894641,0.302568,-0.573004,0.333667,0.684678,3.837024,0.539956,-1.687121,0
